都道府県	市区町村	町名
兵庫県	神戸市兵庫区	駅前通
兵庫県	神戸市兵庫区	駅南通
兵庫県	神戸市兵庫区	会下山町
兵庫県	神戸市兵庫区	大井通
兵庫県	神戸市兵庫区	小河通
兵庫県	神戸市兵庫区	笠松通
兵庫県	神戸市兵庫区	鍛冶屋町
兵庫県	神戸市兵庫区	上祇園町
兵庫県	神戸市兵庫区	上沢通
兵庫県	神戸市兵庫区	上三条町
兵庫県	神戸市兵庫区	上庄通
兵庫県	神戸市兵庫区	烏原町
兵庫県	神戸市兵庫区	神田町
兵庫県	神戸市兵庫区	菊水町
兵庫県	神戸市兵庫区	北逆瀬川町
兵庫県	神戸市兵庫区	北山町
兵庫県	神戸市兵庫区	切戸町
兵庫県	神戸市兵庫区	金平町
兵庫県	神戸市兵庫区	楠谷町
兵庫県	神戸市兵庫区	熊野町
兵庫県	神戸市兵庫区	御所通
兵庫県	神戸市兵庫区	五宮町
兵庫県	神戸市兵庫区	小松通
兵庫県	神戸市兵庫区	小山町
兵庫県	神戸市兵庫区	材木町
兵庫県	神戸市兵庫区	里山町
兵庫県	神戸市兵庫区	佐比江町
兵庫県	神戸市兵庫区	山王町
兵庫県	神戸市兵庫区	七宮町
兵庫県	神戸市兵庫区	島上町
兵庫県	神戸市兵庫区	清水町
兵庫県	神戸市兵庫区	下祇園町
兵庫県	神戸市兵庫区	下沢通
兵庫県	神戸市兵庫区	下三条町
兵庫県	神戸市兵庫区	新開地
兵庫県	神戸市兵庫区	神明町
兵庫県	神戸市兵庫区	須佐野通
兵庫県	神戸市兵庫区	大同町
兵庫県	神戸市兵庫区	高松町
兵庫県	神戸市兵庫区	滝山町
兵庫県	神戸市兵庫区	大開通
兵庫県	神戸市兵庫区	千鳥町
兵庫県	神戸市兵庫区	塚本通
兵庫県	神戸市兵庫区	築地町
兵庫県	神戸市兵庫区	都由乃町
兵庫県	神戸市兵庫区	出在家町
兵庫県	神戸市兵庫区	天王町
兵庫県	神戸市兵庫区	遠矢浜町
兵庫県	神戸市兵庫区	中之島
兵庫県	神戸市兵庫区	中道通
兵庫県	神戸市兵庫区	西上橘通
兵庫県	神戸市兵庫区	西橘通
兵庫県	神戸市兵庫区	西多聞通
兵庫県	神戸市兵庫区	西出町
兵庫県	神戸市兵庫区	西仲町
兵庫県	神戸市兵庫区	西宮内町
兵庫県	神戸市兵庫区	西柳原町
兵庫県	神戸市兵庫区	羽坂通
兵庫県	神戸市兵庫区	馬場町
兵庫県	神戸市兵庫区	浜崎通
兵庫県	神戸市兵庫区	浜中町
兵庫県	神戸市兵庫区	浜山通
兵庫県	神戸市兵庫区	東出町
兵庫県	神戸市兵庫区	東柳原町
兵庫県	神戸市兵庫区	東山町
兵庫県	神戸市兵庫区	氷室町
兵庫県	神戸市兵庫区	兵庫町
兵庫県	神戸市兵庫区	鵯越筋
兵庫県	神戸市兵庫区	鵯越町
兵庫県	神戸市兵庫区	平野町
兵庫県	神戸市兵庫区	福原町
兵庫県	神戸市兵庫区	船大工町
兵庫県	神戸市兵庫区	本町
兵庫県	神戸市兵庫区	松原通
兵庫県	神戸市兵庫区	松本通
兵庫県	神戸市兵庫区	三川口町
兵庫県	神戸市兵庫区	御崎町
兵庫県	神戸市兵庫区	御崎本町
兵庫県	神戸市兵庫区	水木通
兵庫県	神戸市兵庫区	三石通
兵庫県	神戸市兵庫区	湊川町
兵庫県	神戸市兵庫区	湊町
兵庫県	神戸市兵庫区	湊山町
兵庫県	神戸市兵庫区	南逆瀬川町
兵庫県	神戸市兵庫区	南仲町
兵庫県	神戸市兵庫区	明和通
兵庫県	神戸市兵庫区	門口町
兵庫県	神戸市兵庫区	矢部町
兵庫県	神戸市兵庫区	雪御所町
兵庫県	神戸市兵庫区	夢野町
兵庫県	神戸市兵庫区	吉田町
兵庫県	神戸市兵庫区	和田崎町
兵庫県	神戸市兵庫区	和田宮通
兵庫県	神戸市兵庫区	和田山通
兵庫県	神戸市長田区	池田上町
兵庫県	神戸市長田区	池田経町
兵庫県	神戸市長田区	池田塩町
兵庫県	神戸市長田区	池田新町
兵庫県	神戸市長田区	池田惣町
兵庫県	神戸市長田区	池田寺町
兵庫県	神戸市長田区	池田広町
兵庫県	神戸市長田区	池田宮町
兵庫県	神戸市長田区	池田谷町
兵庫県	神戸市長田区	一番町
兵庫県	神戸市長田区	一里山町
兵庫県	神戸市長田区	鶯町
兵庫県	神戸市長田区	腕塚町
兵庫県	神戸市長田区	梅ケ香町
兵庫県	神戸市長田区	大谷町
兵庫県	神戸市長田区	大塚町
兵庫県	神戸市長田区	大橋町
兵庫県	神戸市長田区	大道通
兵庫県	神戸市長田区	重池町
兵庫県	神戸市長田区	御屋敷通
兵庫県	神戸市長田区	海運町
兵庫県	神戸市長田区	神楽町
兵庫県	神戸市長田区	片山町
兵庫県	神戸市長田区	上池田
兵庫県	神戸市長田区	苅藻島町
兵庫県	神戸市長田区	苅藻通
兵庫県	神戸市長田区	川西通
兵庫県	神戸市長田区	北町
兵庫県	神戸市長田区	久保町
兵庫県	神戸市長田区	源平町
兵庫県	神戸市長田区	五位ノ池町
兵庫県	神戸市長田区	高東町
兵庫県	神戸市長田区	五番町
兵庫県	神戸市長田区	駒栄町
兵庫県	神戸市長田区	駒ケ林町
兵庫県	神戸市長田区	駒ケ林南町
兵庫県	神戸市長田区	三番町
兵庫県	神戸市長田区	鹿松町
兵庫県	神戸市長田区	庄田町
兵庫県	神戸市長田区	庄山町
兵庫県	神戸市長田区	菅原通
兵庫県	神戸市長田区	大丸町
兵庫県	神戸市長田区	高取山町
兵庫県	神戸市長田区	滝谷町
兵庫県	神戸市長田区	大日丘町
兵庫県	神戸市長田区	長者町
兵庫県	神戸市長田区	寺池町
兵庫県	神戸市長田区	戸崎通
兵庫県	神戸市長田区	長尾町
兵庫県	神戸市長田区	長田町
兵庫県	神戸市長田区	長田天神町
兵庫県	神戸市長田区	長楽町
兵庫県	神戸市長田区	名倉町
兵庫県	神戸市長田区	七番町
兵庫県	神戸市長田区	浪松町
兵庫県	神戸市長田区	西尻池町
兵庫県	神戸市長田区	西代通
兵庫県	神戸市長田区	西丸山町
兵庫県	神戸市長田区	西山町
兵庫県	神戸市長田区	二番町
兵庫県	神戸市長田区	野田町
兵庫県	神戸市長田区	萩乃町
兵庫県	神戸市長田区	蓮池町
兵庫県	神戸市長田区	蓮宮通
兵庫県	神戸市長田区	花山町
兵庫県	神戸市長田区	浜添通
兵庫県	神戸市長田区	林山町
兵庫県	神戸市長田区	檜川町
兵庫県	神戸市長田区	東尻池新町
兵庫県	神戸市長田区	東尻池町
兵庫県	神戸市長田区	東丸山町
兵庫県	神戸市長田区	雲雀ケ丘
兵庫県	神戸市長田区	日吉町
兵庫県	神戸市長田区	二葉町
兵庫県	神戸市長田区	平和台町
兵庫県	神戸市長田区	房王寺町
兵庫県	神戸市長田区	細田町
兵庫県	神戸市長田区	堀切町
兵庫県	神戸市長田区	本庄町
兵庫県	神戸市長田区	前原町
兵庫県	神戸市長田区	松野通
兵庫県	神戸市長田区	真野町
兵庫県	神戸市長田区	丸山町
兵庫県	神戸市長田区	御蔵通
兵庫県	神戸市長田区	水笠通
兵庫県	神戸市長田区	南駒栄町
兵庫県	神戸市長田区	御船通
兵庫県	神戸市長田区	宮丘町
兵庫県	神戸市長田区	宮川町
兵庫県	神戸市長田区	明泉寺町
兵庫県	神戸市長田区	山下町
兵庫県	神戸市長田区	四番町
兵庫県	神戸市長田区	六番町
兵庫県	神戸市長田区	若松町
兵庫県	神戸市須磨区	青葉町
兵庫県	神戸市須磨区	磯馴町
兵庫県	神戸市須磨区	板宿町
兵庫県	神戸市須磨区	一ノ谷町
兵庫県	神戸市須磨区	稲葉町
兵庫県	神戸市須磨区	永楽町
兵庫県	神戸市須磨区	戎町
兵庫県	神戸市須磨区	大池町
兵庫県	神戸市須磨区	大田町
兵庫県	神戸市須磨区	大手
兵庫県	神戸市須磨区	大手町
兵庫県	神戸市須磨区	奥山畑町
兵庫県	神戸市須磨区	神の谷
兵庫県	神戸市須磨区	上細沢町
兵庫県	神戸市須磨区	川上町
兵庫県	神戸市須磨区	菊池町
兵庫県	神戸市須磨区	北落合
兵庫県	神戸市須磨区	北町
兵庫県	神戸市須磨区	衣掛町
兵庫県	神戸市須磨区	車
兵庫県	神戸市須磨区	小寺町
兵庫県	神戸市須磨区	権現町
兵庫県	神戸市須磨区	桜木町
兵庫県	神戸市須磨区	桜の杜
兵庫県	神戸市須磨区	潮見台町
兵庫県	神戸市須磨区	清水台
兵庫県	神戸市須磨区	白川
兵庫県	神戸市須磨区	白川台
兵庫県	神戸市須磨区	神撫町
兵庫県	神戸市須磨区	菅の台
兵庫県	神戸市須磨区	須磨浦通
兵庫県	神戸市須磨区	須磨寺町
兵庫県	神戸市須磨区	須磨本町
兵庫県	神戸市須磨区	関守町
兵庫県	神戸市須磨区	禅昌寺町
兵庫県	神戸市須磨区	外浜町
兵庫県	神戸市須磨区	大黒町
兵庫県	神戸市須磨区	多井畑
兵庫県	神戸市須磨区	多井畑東町
兵庫県	神戸市須磨区	多井畑南町
兵庫県	神戸市須磨区	高尾台
兵庫県	神戸市須磨区	高倉台
兵庫県	神戸市須磨区	高倉町
兵庫県	神戸市須磨区	鷹取町
兵庫県	神戸市須磨区	千歳町
兵庫県	神戸市須磨区	千守町
兵庫県	神戸市須磨区	月見山町
兵庫県	神戸市須磨区	月見山本町
兵庫県	神戸市須磨区	寺田町
兵庫県	神戸市須磨区	天神町
兵庫県	神戸市須磨区	道正台
兵庫県	神戸市須磨区	常盤町
兵庫県	神戸市須磨区	飛松町
兵庫県	神戸市須磨区	戸政町
兵庫県	神戸市須磨区	友が丘
兵庫県	神戸市須磨区	中落合
兵庫県	神戸市須磨区	中島町
兵庫県	神戸市須磨区	西落合
兵庫県	神戸市須磨区	西須磨
兵庫県	神戸市須磨区	東落合
兵庫県	神戸市須磨区	東白川台
兵庫県	神戸市須磨区	東須磨
兵庫県	神戸市須磨区	東町
兵庫県	神戸市須磨区	平田町
兵庫県	神戸市須磨区	古川町
兵庫県	神戸市須磨区	宝田町
兵庫県	神戸市須磨区	堀池町
兵庫県	神戸市須磨区	前池町
兵庫県	神戸市須磨区	松風町
兵庫県	神戸市須磨区	水野町
兵庫県	神戸市須磨区	緑が丘
兵庫県	神戸市須磨区	緑台
兵庫県	神戸市須磨区	南落合
兵庫県	神戸市須磨区	南町
兵庫県	神戸市須磨区	行幸町
兵庫県	神戸市須磨区	明神町
兵庫県	神戸市須磨区	妙法寺
兵庫県	神戸市須磨区	村雨町
兵庫県	神戸市須磨区	弥栄台
兵庫県	神戸市須磨区	行平町
兵庫県	神戸市須磨区	養老町
兵庫県	神戸市須磨区	横尾
兵庫県	神戸市須磨区	離宮西町
兵庫県	神戸市須磨区	離宮前町
兵庫県	神戸市須磨区	竜が台
兵庫県	神戸市須磨区	若木町
兵庫県	神戸市須磨区	若草町
兵庫県	神戸市須磨区	若宮町
兵庫県	神戸市垂水区	青山台
兵庫県	神戸市垂水区	朝谷町
兵庫県	神戸市垂水区	旭が丘
兵庫県	神戸市垂水区	泉が丘
兵庫県	神戸市垂水区	歌敷山
兵庫県	神戸市垂水区	王居殿
兵庫県	神戸市垂水区	大町
兵庫県	神戸市垂水区	乙木
兵庫県	神戸市垂水区	海岸通
兵庫県	神戸市垂水区	霞ケ丘
兵庫県	神戸市垂水区	上高丸
兵庫県	神戸市垂水区	狩口台
兵庫県	神戸市垂水区	川原
兵庫県	神戸市垂水区	神田町
兵庫県	神戸市垂水区	北舞子
兵庫県	神戸市垂水区	陸ノ町
兵庫県	神戸市垂水区	向陽
兵庫県	神戸市垂水区	小束台
兵庫県	神戸市垂水区	小束台東
兵庫県	神戸市垂水区	小束山
兵庫県	神戸市垂水区	小束山手
兵庫県	神戸市垂水区	小束山本町
兵庫県	神戸市垂水区	五色山
兵庫県	神戸市垂水区	御霊町
兵庫県	神戸市垂水区	坂上
兵庫県	神戸市垂水区	潮見が丘
兵庫県	神戸市垂水区	塩屋北町
兵庫県	神戸市垂水区	塩屋台
兵庫県	神戸市垂水区	塩屋町
兵庫県	神戸市垂水区	清水が丘
兵庫県	神戸市垂水区	清水通
兵庫県	神戸市垂水区	下畑町
兵庫県	神戸市垂水区	松風台
兵庫県	神戸市垂水区	城が山
兵庫県	神戸市垂水区	神陵台
兵庫県	神戸市垂水区	神和台
兵庫県	神戸市垂水区	清玄町
兵庫県	神戸市垂水区	星陵台
兵庫県	神戸市垂水区	高丸
兵庫県	神戸市垂水区	多聞台
兵庫県	神戸市垂水区	多聞町
兵庫県	神戸市垂水区	千鳥が丘
兵庫県	神戸市垂水区	千代が丘
兵庫県	神戸市垂水区	つつじが丘
兵庫県	神戸市垂水区	天ノ下町
兵庫県	神戸市垂水区	仲田
兵庫県	神戸市垂水区	中道
兵庫県	神戸市垂水区	西舞子
兵庫県	神戸市垂水区	西脇
兵庫県	神戸市垂水区	野田通
兵庫県	神戸市垂水区	馬場通
兵庫県	神戸市垂水区	東垂水
兵庫県	神戸市垂水区	東垂水町
兵庫県	神戸市垂水区	東舞子町
兵庫県	神戸市垂水区	日向
兵庫県	神戸市垂水区	平磯
兵庫県	神戸市垂水区	福田
兵庫県	神戸市垂水区	星が丘
兵庫県	神戸市垂水区	本多聞
兵庫県	神戸市垂水区	舞子坂
兵庫県	神戸市垂水区	舞子台
兵庫県	神戸市垂水区	舞多聞西
兵庫県	神戸市垂水区	舞多聞東
兵庫県	神戸市垂水区	学が丘
兵庫県	神戸市垂水区	瑞ケ丘
兵庫県	神戸市垂水区	みずき台
兵庫県	神戸市垂水区	瑞穂通
兵庫県	神戸市垂水区	南多聞台
兵庫県	神戸市垂水区	美山台
兵庫県	神戸市垂水区	宮本町
兵庫県	神戸市垂水区	名谷町
兵庫県	神戸市垂水区	桃山台
兵庫県	神戸市垂水区	山手
兵庫県	神戸市北区	青葉台
兵庫県	神戸市北区	赤松台
兵庫県	神戸市北区	有野台
兵庫県	神戸市北区	有野町有野
兵庫県	神戸市北区	有野町唐櫃
兵庫県	神戸市北区	有野町二郎
兵庫県	神戸市北区	有野中町
兵庫県	神戸市北区	有馬町
兵庫県	神戸市北区	泉台
兵庫県	神戸市北区	淡河町淡河
兵庫県	神戸市北区	淡河町勝雄
兵庫県	神戸市北区	淡河町北僧尾
兵庫県	神戸市北区	淡河町北畑
兵庫県	神戸市北区	淡河町木津
兵庫県	神戸市北区	淡河町行原
兵庫県	神戸市北区	淡河町神田
兵庫県	神戸市北区	淡河町中山
兵庫県	神戸市北区	淡河町野瀬
兵庫県	神戸市北区	淡河町萩原
兵庫県	神戸市北区	淡河町東畑
兵庫県	神戸市北区	淡河町神影
兵庫県	神戸市北区	淡河町南僧尾
兵庫県	神戸市北区	大池見山台
兵庫県	神戸市北区	大沢町市原
兵庫県	神戸市北区	大沢町上大沢
兵庫県	神戸市北区	大沢町神付
兵庫県	神戸市北区	大沢町簾
兵庫県	神戸市北区	大沢町中大沢
兵庫県	神戸市北区	大沢町日西原
兵庫県	神戸市北区	大原
兵庫県	神戸市北区	大脇台
兵庫県	神戸市北区	小倉台
兵庫県	神戸市北区	柏尾台
兵庫県	神戸市北区	桂木
兵庫県	神戸市北区	鹿の子台南町
兵庫県	神戸市北区	鹿の子台北町
兵庫県	神戸市北区	唐櫃台
兵庫県	神戸市北区	唐櫃六甲台
兵庫県	神戸市北区	北五葉
兵庫県	神戸市北区	君影町
兵庫県	神戸市北区	京地
兵庫県	神戸市北区	甲栄台
兵庫県	神戸市北区	上津台
兵庫県	神戸市北区	幸陽町
兵庫県	神戸市北区	広陵町
兵庫県	神戸市北区	桜森町
兵庫県	神戸市北区	しあわせの村
兵庫県	神戸市北区	菖蒲が丘
兵庫県	神戸市北区	杉尾台
兵庫県	神戸市北区	鈴蘭台東町
兵庫県	神戸市北区	鈴蘭台西町
兵庫県	神戸市北区	鈴蘭台南町
兵庫県	神戸市北区	鈴蘭台北町
兵庫県	神戸市北区	星和台
兵庫県	神戸市北区	惣山町
兵庫県	神戸市北区	谷上東町
兵庫県	神戸市北区	谷上西町
兵庫県	神戸市北区	谷上南町
兵庫県	神戸市北区	筑紫が丘
兵庫県	神戸市北区	道場町日下部
兵庫県	神戸市北区	道場町塩田
兵庫県	神戸市北区	道場町道場
兵庫県	神戸市北区	道場町平田
兵庫県	神戸市北区	道場町生野（１１７２番地）
兵庫県	神戸市北区	道場町生野（その他）
兵庫県	神戸市北区	中里町
兵庫県	神戸市北区	長尾町宅原
兵庫県	神戸市北区	長尾町上津
兵庫県	神戸市北区	鳴子
兵庫県	神戸市北区	西大池
兵庫県	神戸市北区	西山
兵庫県	神戸市北区	八多町上小名田
兵庫県	神戸市北区	八多町下小名田
兵庫県	神戸市北区	八多町附物
兵庫県	神戸市北区	八多町中
兵庫県	神戸市北区	八多町西畑
兵庫県	神戸市北区	八多町屏風
兵庫県	神戸市北区	八多町深谷
兵庫県	神戸市北区	八多町柳谷
兵庫県	神戸市北区	八多町吉尾
兵庫県	神戸市北区	花山台
兵庫県	神戸市北区	花山中尾台
兵庫県	神戸市北区	花山東町
兵庫県	神戸市北区	東有野台
兵庫県	神戸市北区	東大池
兵庫県	神戸市北区	日の峰
兵庫県	神戸市北区	ひよどり北町
兵庫県	神戸市北区	ひよどり台
兵庫県	神戸市北区	ひよどり台南町
兵庫県	神戸市北区	藤原台北町
兵庫県	神戸市北区	藤原台中町
兵庫県	神戸市北区	藤原台南町
兵庫県	神戸市北区	松が枝町
兵庫県	神戸市北区	松宮台
兵庫県	神戸市北区	緑町
兵庫県	神戸市北区	南五葉
兵庫県	神戸市北区	山田町藍那
兵庫県	神戸市北区	山田町小河
兵庫県	神戸市北区	山田町小部
兵庫県	神戸市北区	山田町大池
兵庫県	神戸市北区	山田町上谷上
兵庫県	神戸市北区	山田町坂本
兵庫県	神戸市北区	山田町下谷上（大上谷、修法ケ原、中一里山「９番地の４、１２番地を除く」、
兵庫県	神戸市北区	長尾山、再度公園）
兵庫県	神戸市北区	山田町下谷上（菊水山、高座川向、中一里山「９番地の４、１２番地」、
兵庫県	神戸市北区	念仏堂、ひよどり越）
兵庫県	神戸市北区	山田町下谷上（その他）
兵庫県	神戸市北区	山田町衝原
兵庫県	神戸市北区	山田町中
兵庫県	神戸市北区	山田町西下
兵庫県	神戸市北区	山田町原野
兵庫県	神戸市北区	山田町東下
兵庫県	神戸市北区	山田町福地
兵庫県	神戸市北区	山田町与左衛門新田
兵庫県	神戸市北区	山の街
兵庫県	神戸市北区	若葉台
兵庫県	神戸市中央区	相生町
兵庫県	神戸市中央区	明石町
兵庫県	神戸市中央区	旭通
兵庫県	神戸市中央区	吾妻通
兵庫県	神戸市中央区	生田町
兵庫県	神戸市中央区	磯上通
兵庫県	神戸市中央区	磯辺通
兵庫県	神戸市中央区	伊藤町
兵庫県	神戸市中央区	江戸町
兵庫県	神戸市中央区	小野柄通
兵庫県	神戸市中央区	小野浜町
兵庫県	神戸市中央区	海岸通
兵庫県	神戸市中央区	籠池通
兵庫県	神戸市中央区	加納町
兵庫県	神戸市中央区	上筒井通
兵庫県	神戸市中央区	神若通
兵庫県	神戸市中央区	北長狭通
兵庫県	神戸市中央区	北野町
兵庫県	神戸市中央区	北本町通
兵庫県	神戸市中央区	京町
兵庫県	神戸市中央区	楠町
兵庫県	神戸市中央区	国香通
兵庫県	神戸市中央区	雲井通
兵庫県	神戸市中央区	熊内町
兵庫県	神戸市中央区	熊内橋通
兵庫県	神戸市中央区	神戸空港
兵庫県	神戸市中央区	神戸港地方
兵庫県	神戸市中央区	御幸通
兵庫県	神戸市中央区	琴ノ緒町
兵庫県	神戸市中央区	古湊通
兵庫県	神戸市中央区	栄町通
兵庫県	神戸市中央区	坂口通
兵庫県	神戸市中央区	三宮町
兵庫県	神戸市中央区	東雲通
兵庫県	神戸市中央区	下山手通
兵庫県	神戸市中央区	新港町
兵庫県	神戸市中央区	神仙寺通
兵庫県	神戸市中央区	諏訪山町
兵庫県	神戸市中央区	大日通
兵庫県	神戸市中央区	橘通
兵庫県	神戸市中央区	多聞通
兵庫県	神戸市中央区	筒井町
兵庫県	神戸市中央区	中尾町
兵庫県	神戸市中央区	中島通
兵庫県	神戸市中央区	中町通
兵庫県	神戸市中央区	中山手通
兵庫県	神戸市中央区	浪花町
兵庫県	神戸市中央区	西町
兵庫県	神戸市中央区	二宮町
兵庫県	神戸市中央区	布引町
兵庫県	神戸市中央区	野崎通
兵庫県	神戸市中央区	旗塚通
兵庫県	神戸市中央区	八幡通
兵庫県	神戸市中央区	波止場町
兵庫県	神戸市中央区	花隈町
兵庫県	神戸市中央区	浜辺通
兵庫県	神戸市中央区	播磨町
兵庫県	神戸市中央区	東川崎町
兵庫県	神戸市中央区	東町
兵庫県	神戸市中央区	日暮通
兵庫県	神戸市中央区	葺合町
兵庫県	神戸市中央区	再度筋町
兵庫県	神戸市中央区	弁天町
兵庫県	神戸市中央区	前町
兵庫県	神戸市中央区	真砂通
兵庫県	神戸市中央区	港島
兵庫県	神戸市中央区	港島中町
兵庫県	神戸市中央区	港島南町
兵庫県	神戸市中央区	南本町通
兵庫県	神戸市中央区	宮本通
兵庫県	神戸市中央区	元町高架通
兵庫県	神戸市中央区	元町通
兵庫県	神戸市中央区	八雲通
兵庫県	神戸市中央区	山本通
兵庫県	神戸市中央区	若菜通
兵庫県	神戸市中央区	脇浜海岸通
兵庫県	神戸市中央区	脇浜町
兵庫県	神戸市中央区	割塚通
兵庫県	神戸市西区	秋葉台
兵庫県	神戸市西区	曙町
兵庫県	神戸市西区	天が岡
兵庫県	神戸市西区	伊川谷町有瀬
兵庫県	神戸市西区	伊川谷町井吹
